Dato;Track;Race Number;Distance;Surface;Prize money;Starting position;Jockey;Jockey weight;Country;Horse age;TrainerName;Race time;Path;Final place;FGrating;Odds;RaceType;HorseId;JockeyId;TrainerID
13.12.2017;Happy Valley;2;1200;Gress;880000;10;W M Lai;57;Australia;8;KL Man;70,83;1;6;107;99;Handicap;22391;8674;6693
13.01.2018;Sha Tin;8;1600;Gress;880000;10;N Callan;56;Australia;9;KL Man;101,04;1;14;63;89;Handicap;22391;8651;6693
11.03.2018;Sha Tin;2;1200;Gress;880000;1;W M Lai;55;Australia;9;KL Man;70,61;2;8;105;46;Handicap;22391;8674;6693
07.10.2018;Sha Tin;4;1400;Gress;690000;2;K C Leung;60;Australia;9;KL Man;84,44;1;13;91;26;Handicap;22391;8656;6693
21.11.2018;Happy Valley;2;1000;Gress;690000;7;C Wong;54;Australia;9;KL Man;58,03;1;5;102;33;Handicap;22391;8774;6693
05.12.2018;Happy Valley;1;1650;Gress;690000;5;U Rispoli;57;Australia;9;KL Man;101,67;4;8;106;32;Handicap;22391;8662;6693
12.12.2018;Happy Valley;1;1650;Gress;690000;6;M F Poon;55;Australia;9;KL Man;101,08;4;8;106;14;Handicap;22391;8658;6693
01.01.2019;Sha Tin;2;1600;Gress;690000;2;U Rispoli;55;Australia;10;KL Man;96,33;2;7;102;23;Handicap;22391;8662;6693
07.02.2019;Sha Tin;2;1600;Gress;690000;9;K C Leung;54;Australia;10;KL Man;95,69;0;4;104;28;Handicap;22391;8656;6693
27.02.2019;Happy Valley;1;1650;Gress;690000;5;R Bayliss;53;Australia;10;KL Man;100,32;0;8;98;23;Handicap;22391;8864;6693
14.04.2019;Sha Tin;2;1200;Gress;690000;2;M Chadwick;53;Australia;10;KL Man;70;1;1;107;5,9;Handicap;22391;8663;6693
18.05.2019;Sha Tin;1;1200;Gress;690000;11;M Chadwick;54;Australia;10;KL Man;70,63;3;9;99;10;Handicap;22391;8663;6693
16.09.2017;Sha Tin;4;1400;Gress;660000;8;Joao Moreira;54;Australia;6;CW Chang;82,11;1;2;109;5,1;Handicap;22392;8443;6696
22.10.2017;Sha Tin;3;1400;Gress;660000;7;N Callan;56;Australia;6;CW Chang;83,21;3;11;104;24;Handicap;22392;8651;6696
29.11.2017;Happy Valley;4;1200;Gress;660000;7;N Callan;55;Australia;6;CW Chang;71,21;4;6;106;31;Handicap;22392;8651;6696
01.01.2018;Sha Tin;1;1400;Gress;660000;3;Olivier Doleuze;54;Australia;7;CW Chang;83,73;2;5;103;10;Handicap;22392;8449;6696
13.01.2018;Sha Tin;1;1400;Gress;660000;4;U Rispoli;54;Australia;7;CW Chang;83,39;1;4;102;9,1;Handicap;22392;8662;6696
04.02.2018;Sha Tin;1;1200;Gress;660000;10;A Badel;53;Australia;7;CW Chang;73,29;3;12;73;15;Handicap;22392;8665;6696
03.09.2017;Sha Tin;2;1600;Gress;660000;1;M L Yeung;57;Irland;4;A Lee;96,71;0;7;104;16;Handicap;22393;8661;6695
13.09.2017;Happy Valley;3;1650;Gress;660000;9;M L Yeung;57;Irland;4;A Lee;105,14;0;9;71;43;Handicap;22393;8661;6695
08.10.2017;Sha Tin;2;2000;Gress;660000;4;M L Yeung;57;Irland;4;A Lee;123,63;2;2;109;20;Handicap;22393;8661;6695
29.10.2017;Happy Valley;1;2200;Gress;660000;3;N Rawiller;60;Irland;4;A Lee;138,99;4;2;111;3,6;Handicap;22393;8654;6695
22.11.2017;Happy Valley;2;2200;Gress;660000;3;N Rawiller;57;Irland;4;A Lee;138,92;4;8;105;3,1;Handicap;22393;8654;6695
01.01.2018;Sha Tin;2;1600;Gress;660000;4;Douglas Whyte;58;Irland;5;A Lee;96,67;0;3;105;15;Handicap;22393;8446;6695
31.01.2018;Happy Valley;2;1800;Gress;660000;10;Douglas Whyte;57;Irland;5;A Lee;112,03;3;8;104;7,8;Handicap;22393;8446;6695
25.02.2018;Sha Tin;3;2000;Gress;660000;6;M L Yeung;55;Irland;5;A Lee;124,52;3;6;105;4;Handicap;22393;8661;6695
06.05.2018;Sha Tin;2;1600;Gress;660000;14;K C Leung;55;Irland;5;TP Yung;96,73;2;8;103;8,4;Handicap;22393;8656;6690
12.05.2018;Sha Tin;2;2200;Gress;660000;14;Douglas Whyte;55;Irland;5;TP Yung;137,42;2;5;104;6,3;Handicap;22393;8446;6690
02.09.2018;Sha Tin;2;1600;Gress;690000;1;Douglas Whyte;54;Irland;5;TP Yung;94,38;1;1;115;5,1;Handicap;22393;8446;6690
22.09.2018;Sha Tin;4;1600;Gress;920000;6;K Teetan;53;Irland;5;TP Yung;94,06;4;3;121;3,7;Handicap;22393;8652;6690
21.10.2018;Sha Tin;1;2000;Gress;920000;5;Douglas Whyte;53;Irland;5;TP Yung;122,67;5;3;118;2,5;Handicap;22393;8446;6690
16.12.2018;Sha Tin;4;1600;Gress;920000;10;Douglas Whyte;55;Irland;5;WY So;95,76;3;3;117;3,8;Handicap;22393;8446;6683
06.01.2019;Sha Tin;8;1800;Gress;920000;2;Douglas Whyte;53;Irland;6;WY So;108,33;1;3;115;4,9;Handicap;22393;8446;6683
27.01.2019;Sha Tin;1;2000;Gress;920000;7;Douglas Whyte;54;Irland;6;WY So;125,99;4;4;113;4,1;Handicap;22393;8446;6683
07.02.2019;Sha Tin;1;1800;Gress;920000;2;Douglas Whyte;54;Irland;6;WY So;108,37;2;4;114;4,1;Handicap;22393;8446;6683
17.02.2019;Sha Tin;1;2000;Gress;920000;9;Silvestre De Sousa;54;Irland;6;WY So;123,53;0;2;113;7,7;Handicap;22393;4340;6683
27.02.2019;Happy Valley;2;1800;Gress;920000;1;Joao Moreira;54;Irland;6;WY So;109,77;1;5;112;2,8;Handicap;22393;8443;6683
22.04.2019;Sha Tin;6;1800;Gress;920000;8;Joao Moreira;54;Irland;6;WY So;108,8;2;4;112;12;Handicap;22393;8443;6683
15.05.2019;Happy Valley;6;1650;Gress;920000;6;K C Ng;52;Irland;6;WY So;102,84;1;12;98;73;Handicap;22393;8669;6683
02.06.2019;Sha Tin;3;1400;Gress;920000;14;K C Ng;51;Irland;6;WY So;82,35;3;6;108;114;Handicap;22393;8669;6683
26.06.2019;Happy Valley;2;1650;Gress;920000;6;T H So;52;Irland;6;WY So;101,07;1;10;99;49;Handicap;22393;8667;6683
10.07.2019;Happy Valley;5;1650;Gress;920000;6;T H So;51;Irland;6;WY So;102,86;0;12;88;116;Handicap;22393;8667;6683
01.09.2019;Sha Tin;1;1600;Gress;725000;3;A Sanna;60;Irland;6;D Whyte;95,68;2;4;110;5,7;Handicap;22393;8672;6996
15.09.2019;Sha Tin;3;1600;Gress;725000;1;A Sanna;60;Irland;6;D Whyte;94,53;0;2;113;4;Handicap;22393;8672;6996
12.10.2019;Sha Tin;1;1600;Gress;725000;11;G van Niekerk;60;Irland;6;D Whyte;94,75;3;2;117;5,9;Handicap;22393;8831;6996
09.11.2019;Sha Tin;2;1800;Gress;725000;5;K H Chan;56;Irland;6;D Whyte;108,47;0;6;102;4,5;Handicap;22393;8875;6996
27.11.2019;Happy Valley;3;1800;Gress;725000;2;Silvestre De Sousa;60;Irland;6;D Whyte;111,52;0;9;101;7,6;Handicap;22393;4340;6996
03.09.2017;Sha Tin;5;1200;Gress;660000;11;M L Yeung;50;Australia;5;A Lee;71,45;2;12;89;32;Handicap;22394;8661;6695
10.09.2017;Sha Tin;4;1400;Gress;660000;2;M L Yeung;51;Australia;5;A Lee;83,87;0;10;87;43;Handicap;22394;8661;6695
27.09.2017;Happy Valley;4;1650;Gress;660000;10;M L Yeung;51;Australia;5;A Lee;100,63;0;1;104;56;Handicap;22394;8661;6695
14.10.2017;Sha Tin;1;1600;Gress;660000;5;M L Yeung;53;Australia;5;A Lee;94,84;2;2;108;19;Handicap;22394;8661;6695
08.11.2017;Happy Valley;1;1800;Gress;660000;12;M L Yeung;54;Australia;5;A Lee;112,04;4;9;95;4,4;Handicap;22394;8661;6695
13.12.2017;Happy Valley;1;1650;Gress;660000;7;A Sanna;54;Australia;5;A Lee;101,64;3;4;104;10;Handicap;22394;8672;6695
01.01.2018;Sha Tin;2;1600;Gress;660000;13;M L Yeung;54;Australia;6;A Lee;97,22;2;8;98;14;Handicap;22394;8661;6695
03.03.2018;Sha Tin;2;1600;Gress;660000;5;M L Yeung;53;Australia;6;A Lee;95,67;3;3;106;9,5;Handicap;22394;8661;6695
15.04.2018;Sha Tin;2;1200;Dirt;660000;2;M L Yeung;53;Australia;6;A Lee;71,24;1;7;85;29;Handicap;22394;8661;6695
06.05.2018;Sha Tin;2;1600;Gress;660000;13;M L Yeung;52;Australia;6;A Lee;97,01;3;10;98;9,1;Handicap;22394;8661;6695
05.09.2018;Happy Valley;1;1650;Gress;690000;8;M F Poon;51;Australia;6;K H Ting;102,25;5;1;106;3,8;Handicap;22394;8658;6819
03.10.2018;Happy Valley;1;1650;Gress;690000;10;M F Poon;53;Australia;6;K H Ting;101,12;1;1;107;2,3;Handicap;22394;8658;6819
28.11.2018;Happy Valley;2;1650;Gress;690000;7;H T Mo;55;Australia;6;K H Ting;101,73;1;3;105;2,5;Handicap;22394;8657;6819
12.12.2018;Happy Valley;3;1650;Gress;690000;9;M F Poon;55;Australia;6;K H Ting;101,24;4;7;108;4,9;Handicap;22394;8658;6819
23.01.2019;Happy Valley;3;1650;Gress;690000;7;M F Poon;55;Australia;7;K H Ting;101,38;3;7;106;7,3;Handicap;22394;8658;6819
16.09.2017;Sha Tin;7;1000;Gress;1860000;3;C Y Ho;52;Australia;4;YS Tsui;56,93;0;11;120;99;Handicap;22396;8659;6686
01.10.2017;Sha Tin;10;1200;Gress;1860000;3;H T Mo;49;Australia;4;YS Tsui;70,74;0;13;105;99;Handicap;22396;8657;6686
14.10.2017;Sha Tin;8;1000;Gress;1310000;7;C Y Ho;60;Australia;4;YS Tsui;58,02;0;10;118;99;Handicap;22396;8659;6686
28.01.2018;Sha Tin;5;1200;Gress;1310000;12;C Y Ho;58;Australia;5;YS Tsui;71,34;6;11;120;99;Handicap;22396;8659;6686
14.02.2018;Happy Valley;7;1200;Gress;1310000;2;C Y Ho;57;Australia;5;YS Tsui;70,64;1;8;118;99;Handicap;22396;8659;6686
28.10.2018;Happy Valley;6;1200;Gress;1380000;6;C Murray;54;Australia;5;YS Tsui;71,43;4;8;119;99;Handicap;22396;8670;6686
07.11.2018;Happy Valley;5;1200;Gress;1380000;3;H T Mo;50;Australia;5;YS Tsui;70,71;0;6;108;33;Handicap;22396;8657;6686
05.05.2019;Sha Tin;3;1200;Gress;1380000;3;M Chadwick;54;Australia;6;CW Chang;72,02;2;11;90;54;Handicap;22396;8663;6696
10.09.2017;Sha Tin;2;1000;Gress;660000;11;W M Lai;56;New Zealand;7;CH Yip;58,35;0;9;81;44;Handicap;22397;8674;6687
18.10.2017;Happy Valley;5;1200;Gress;880000;3;Brett Prebble;60;New Zealand;4;WY So;71,27;2;5;117;5,9;Handicap;22398;8453;6683
08.11.2017;Happy Valley;3;1200;Gress;880000;7;Brett Prebble;60;New Zealand;4;WY So;70,76;2;2;121;6,5;Handicap;22398;8453;6683
26.11.2017;Sha Tin;4;1400;Gress;880000;1;M F Poon;57;New Zealand;4;WY So;83,12;0;11;107;7,9;Handicap;22398;8658;6683
20.12.2017;Happy Valley;5;1650;Gress;880000;7;Brett Prebble;60;New Zealand;4;WY So;101,47;3;11;107;19;Handicap;22398;8453;6683
18.02.2018;Sha Tin;5;1200;Gress;880000;12;N Rawiller;59;New Zealand;5;WY So;71,33;4;11;116;33;Handicap;22398;8654;6683
11.03.2018;Sha Tin;2;1200;Gress;880000;10;A Sanna;59;New Zealand;5;WY So;70,2;2;7;116;36;Handicap;22398;8672;6683
28.03.2018;Happy Valley;3;1200;Gress;880000;8;H N Wong;56;New Zealand;5;WY So;70,2;2;2;116;47;Handicap;22398;8660;6683
25.04.2018;Happy Valley;2;1200;Gress;880000;1;Joao Moreira;58;New Zealand;5;WY So;70,82;0;2;117;2,8;Handicap;22398;8443;6683
21.11.2018;Happy Valley;3;1200;Gress;920000;8;K C Leung;55;New Zealand;5;WY So;72,2;4;12;94;7,2;Handicap;22398;8656;6683
26.12.2018;Happy Valley;5;1200;Gress;920000;9;H N Wong;53;New Zealand;5;WY So;72,58;4;12;90;64;Handicap;22398;8660;6683
06.01.2019;Sha Tin;6;1400;Gress;920000;13;H N Wong;52;New Zealand;6;WY So;85,42;1;13;77;99;Handicap;22398;8660;6683
16.01.2019;Happy Valley;3;1650;Gress;920000;11;H N Wong;52;New Zealand;6;WY So;103,78;6;11;85;99;Handicap;22398;8660;6683
14.04.2019;Sha Tin;2;1200;Gress;690000;12;K H Chan;56;New Zealand;6;WY So;71,46;2;10;91;14;Handicap;22398;8875;6683
01.05.2019;Happy Valley;2;1200;Gress;690000;11;C Wong;55;New Zealand;6;WY So;71,04;3;11;103;35;Handicap;22398;8774;6683
11.05.2019;Sha Tin;2;1400;Gress;690000;14;T H So;54;New Zealand;6;WY So;83,85;1;5;100;125;Handicap;22398;8667;6683
26.05.2019;Sha Tin;3;1400;Gress;690000;10;T H So;54;New Zealand;6;WY So;86,02;0;10;77;31;Handicap;22398;8667;6683
01.09.2019;Sha Tin;2;1200;Gress;725000;9;Joao Moreira;53;New Zealand;6;WY So;70,49;1;4;97;3,5;Handicap;22398;8443;6683
11.09.2019;Happy Valley;2;1000;Gress;725000;2;C Y Ho;53;New Zealand;6;WY So;57,93;3;4;105;2,7;Handicap;22398;8659;6683
09.10.2019;Happy Valley;1;1200;Gress;725000;11;C Y Ho;53;New Zealand;6;WY So;70,92;2;4;101;8,7;Handicap;22398;8659;6683
03.11.2019;Sha Tin;1;1200;Gress;725000;1;C Y Ho;53;New Zealand;6;WY So;69,8;0;1;103;4,3;Handicap;22398;8659;6683
21.12.2019;Sha Tin;3;1200;Gress;725000;9;C Schofield;55;New Zealand;6;WY So;70,97;1;3;103;12;Handicap;22398;8655;6683
22.10.2017;Sha Tin;4;1600;Gress;1310000;9;Douglas Whyte;59;Australia;5;J Moore;95,76;2;10;120;34;Handicap;22400;8446;6535
05.11.2017;Sha Tin;8;1800;Gress;1310000;13;Tommy Berry;58;Australia;5;J Moore;108,42;3;9;120;49;Handicap;22400;8609;6535
19.11.2017;Sha Tin;4;2000;Gress;1310000;2;Tommy Berry;57;Australia;5;J Moore;123,14;1;10;120;31;Handicap;22400;8609;6535
29.11.2017;Happy Valley;8;1800;Gress;1310000;10;Tommy Berry;56;Australia;5;J Moore;111,64;1;12;112;34;Handicap;22400;8609;6535
10.12.2017;Sha Tin;1;1800;Gress;1310000;9;K C Leung;53;Australia;5;J Moore;108,35;1;7;118;35;Handicap;22400;8656;6535
23.12.2017;Sha Tin;8;1650;Dirt;1310000;10;Tommy Berry;54;Australia;5;J Moore;98,23;2;3;122;24;Handicap;22400;8609;6535
07.01.2018;Sha Tin;4;1600;Gress;1310000;5;A Sanna;53;Australia;6;J Moore;95,41;4;5;123;11;Handicap;22400;8672;6535
24.01.2018;Sha Tin;6;1800;Dirt;1310000;3;Joao Moreira;51;Australia;6;J Moore;108,02;5;4;123;4;Handicap;22400;8443;6535
07.02.2018;Happy Valley;8;1650;Gress;1310000;5;C Y Ho;51;Australia;6;J Moore;101,29;1;11;112;12;Handicap;22400;8659;6535
18.02.2018;Sha Tin;3;1800;Gress;880000;1;Tommy Berry;60;Australia;6;J Moore;108,57;0;3;120;9,4;Handicap;22400;8609;6535
28.02.2018;Sha Tin;4;1800;Dirt;880000;8;Tommy Berry;60;Australia;6;J Moore;108,23;5;2;124;7,3;Handicap;22400;8609;6535
18.03.2018;Sha Tin;1;1600;Gress;880000;7;D Oliver;60;Australia;6;J Moore;97,34;3;13;122;5,1;Handicap;22400;8773;6535
08.04.2018;Sha Tin;3;1800;Gress;880000;6;S Clipperton;60;Australia;6;J Moore;108,31;0;12;118;20;Handicap;22400;8653;6535
21.04.2018;Sha Tin;2;1650;Dirt;880000;6;Joao Moreira;60;Australia;6;J Moore;98,68;1;2;122;3,9;Handicap;22400;8443;6535
02.05.2018;Sha Tin;7;1650;Dirt;1310000;3;K Teetan;52;Australia;6;J Moore;98,78;5;7;119;4,3;Handicap;22400;8652;6535
09.09.2018;Sha Tin;7;1600;Gress;920000;7;M F Poon;56;Australia;6;L Ho;94,72;3;3;121;13;Handicap;22400;8658;6689
22.09.2018;Sha Tin;4;1600;Gress;920000;2;M F Poon;56;Australia;6;L Ho;94,56;1;5;115;11;Handicap;22400;8658;6689
07.10.2018;Sha Tin;2;1650;Dirt;920000;5;A Sanna;58;Australia;6;L Ho;99,41;5;2;127;6;Handicap;22400;8672;6689
04.11.2018;Sha Tin;4;1600;Gress;920000;5;Silvestre De Sousa;59;Australia;6;L Ho;95,7;2;1;120;6;Handicap;22400;4340;6689
16.09.2017;Sha Tin;6;1400;Gress;880000;2;K C Leung;54;Australia;4;L Ho;82,37;0;4;109;46;Handicap;22401;8656;6689
14.10.2017;Sha Tin;2;1400;Gress;880000;8;K C Leung;55;Australia;4;L Ho;83,56;0;5;108;9,9;Handicap;22401;8656;6689
22.10.2017;Sha Tin;5;1400;Gress;880000;2;N Callan;57;Australia;4;L Ho;83,27;2;1;117;2,7;Handicap;22401;8651;6689
05.11.2017;Sha Tin;6;1400;Gress;880000;5;N Callan;58;Australia;4;L Ho;82,27;2;2;118;4,1;Handicap;22401;8651;6689
19.11.2017;Sha Tin;3;1400;Gress;880000;10;N Callan;59;Australia;4;L Ho;82,74;0;4;114;7,6;Handicap;22401;8651;6689
06.12.2017;Happy Valley;7;1650;Gress;1056000;10;Z Purton;59;Australia;4;L Ho;101,3;3;1;118;6,9;Handicap;22401;8650;6689
07.02.2018;Happy Valley;8;1650;Gress;1310000;8;K Teetan;52;Australia;5;L Ho;100,54;3;1;122;9,2;Handicap;22401;8652;6689
21.02.2018;Happy Valley;9;1650;Gress;1310000;6;K Teetan;53;Australia;5;L Ho;100,99;1;4;115;5;Handicap;22401;8652;6689
11.04.2018;Happy Valley;6;1650;Gress;1310000;8;A Sanna;55;Australia;5;L Ho;99,77;3;2;126;5,2;Handicap;22401;8672;6689
16.05.2018;Happy Valley;8;1650;Gress;1310000;8;Z Purton;56;Australia;5;L Ho;100,27;5;5;127;3,3;Handicap;22401;8650;6689
03.10.2018;Happy Valley;6;1200;Gress;1380000;6;T H So;55;Australia;5;L Ho;70,91;1;4;115;23;Handicap;22401;8667;6689
18.10.2018;Happy Valley;7;1650;Gress;1380000;2;U Rispoli;57;Australia;5;L Ho;100,05;0;3;119;7,2;Handicap;22401;8662;6689
07.11.2018;Happy Valley;6;1650;Gress;1380000;6;U Rispoli;55;Australia;5;L Ho;100,35;4;1;126;11;Handicap;22401;8662;6689
21.11.2018;Happy Valley;5;1650;Gress;1380000;11;U Rispoli;58;Australia;5;L Ho;101,52;0;8;116;16;Handicap;22401;8662;6689
16.01.2019;Happy Valley;8;1650;Gress;1380000;5;U Rispoli;58;Australia;6;L Ho;101,24;5;11;124;23;Handicap;22401;8662;6689
20.02.2019;Happy Valley;8;1650;Gress;1380000;6;T H So;59;Australia;6;L Ho;99,51;2;5;127;50;Handicap;22401;8667;6689
13.03.2019;Happy Valley;7;1650;Gress;1380000;9;T H So;56;Australia;6;L Ho;100,68;1;8;117;22;Handicap;22401;8667;6689
17.04.2019;Happy Valley;8;1650;Gress;1380000;1;T H So;56;Australia;6;L Ho;100,5;1;6;119;18;Handicap;22401;8667;6689
15.05.2019;Happy Valley;3;1650;Gress;1380000;12;T H So;57;Australia;6;L Ho;100,59;1;4;119;56;Handicap;22401;8667;6689
29.05.2019;Happy Valley;7;1650;Gress;1380000;12;T H So;55;Australia;6;L Ho;101,36;1;10;112;60;Handicap;22401;8667;6689
26.06.2019;Happy Valley;6;1650;Gress;1380000;12;N Callan;56;Australia;6;L Ho;99,75;5;6;124;24;Handicap;22401;8651;6689
14.07.2019;Sha Tin;7;1200;Gress;1380000;4;T H So;53;Australia;6;L Ho;69,75;2;12;110;99;Handicap;22401;8667;6689
11.09.2019;Happy Valley;7;1650;Gress;1450000;1;H W Lai;54;Australia;6;L Ho;102,53;0;12;98;38;Handicap;22401;8664;6689
01.10.2019;Sha Tin;9;1400;Gress;1450000;9;K C Leung;53;Australia;6;L Ho;82,47;0;10;105;196;Handicap;22401;8656;6689
30.10.2019;Happy Valley;4;1650;Gress;967000;8;K C Leung;60;Australia;6;L Ho;101,56;4;8;121;28;Handicap;22401;8656;6689
20.11.2019;Happy Valley;4;1650;Gress;967000;4;K C Leung;59;Australia;6;L Ho;99,89;0;5;117;13;Handicap;22401;8656;6689
04.12.2019;Happy Valley;5;1650;Gress;1160400;10;Oisin Murphy;60;Australia;6;L Ho;100,89;0;8;113;26;Handicap;22401;8393;6689
26.12.2019;Happy Valley;3;1650;Gress;967000;8;K C Leung;59;Australia;6;L Ho;100,77;3;5;118;31;Handicap;22401;8656;6689
22.01.2020;Happy Valley;4;1650;Gress;967000;11;K C Leung;59;Australia;7;L Ho;100,51;2;4;118;11;Handicap;22401;8656;6689
05.02.2020;Happy Valley;3;1650;Gress;967000;8;K C Leung;58;Australia;7;L Ho;100,04;5;2;122;8;Handicap;22401;8656;6689
26.02.2020;Happy Valley;3;1650;Gress;967000;11;Z Purton;59;Australia;7;L Ho;100,32;5;3;122;5,3;Handicap;22401;8650;6689
18.03.2020;Happy Valley;4;1650;Gress;967000;5;Z Purton;59;Australia;7;L Ho;99,42;3;3;126;4,9;Handicap;22401;8650;6689
08.04.2020;Happy Valley;2;1650;Gress;967000;1;Z Purton;60;Australia;7;L Ho;100,07;1;6;120;3,4;Handicap;22401;8650;6689
17.05.2020;Sha Tin;4;1400;Gress;967000;13;H T Mo;58;Australia;7;L Ho;83,28;2;12;101;80;Handicap;22401;8657;6689
07.06.2020;Sha Tin;6;1400;Gress;967000;8;K C Leung;58;Australia;7;L Ho;84,87;2;14;96;73;Handicap;22401;8656;6689
20.09.2017;Happy Valley;1;1200;Gress;880000;9;S Clipperton;55;Irland;5;KW Lui;69,84;4;1;120;7,5;Handicap;22402;8653;6692
11.10.2017;Happy Valley;3;1200;Gress;880000;7;S Clipperton;56;Irland;5;KW Lui;70,85;3;6;116;4,9;Handicap;22402;8653;6692
15.11.2017;Happy Valley;4;1650;Gress;880000;3;S Clipperton;56;Irland;5;KW Lui;103,07;0;11;94;3,6;Handicap;22402;8653;6692
20.12.2017;Happy Valley;3;1650;Gress;880000;1;S Clipperton;56;Irland;5;KW Lui;100,21;0;10;108;25;Handicap;22402;8653;6692
21.02.2018;Happy Valley;5;1650;Gress;880000;12;N Rawiller;56;Irland;6;C Fownes;101,78;1;8;108;11;Handicap;22402;8654;6529
18.03.2018;Sha Tin;5;1200;Gress;880000;6;M L Yeung;53;Irland;6;C Fownes;70,87;3;12;109;99;Handicap;22402;8661;6529
02.04.2018;Sha Tin;4;1200;Gress;880000;9;C Y Ho;53;Irland;6;C Fownes;70,78;0;8;99;99;Handicap;22402;8659;6529
11.04.2018;Happy Valley;1;1200;Gress;880000;11;W M Lai;53;Irland;6;C Fownes;70,67;1;3;111;19;Handicap;22402;8674;6529
25.04.2018;Happy Valley;5;1200;Gress;880000;9;W M Lai;53;Irland;6;C Fownes;71,07;0;7;101;12;Handicap;22402;8674;6529
02.05.2018;Sha Tin;5;1200;Dirt;880000;4;C Y Ho;51;Irland;6;C Fownes;70,21;0;8;93;20;Handicap;22402;8659;6529
12.09.2018;Happy Valley;5;1650;Gress;920000;2;K C Leung;54;Irland;6;K H Ting;101,03;0;2;112;7,3;Handicap;22402;8656;6819
10.10.2018;Happy Valley;3;1650;Gress;920000;8;K C Leung;55;Irland;6;K H Ting;101,89;3;4;113;7,6;Handicap;22402;8656;6819
18.10.2018;Happy Valley;3;1650;Gress;920000;7;K C Leung;54;Irland;6;K H Ting;100,43;1;6;111;7,1;Handicap;22402;8656;6819
31.10.2018;Sha Tin;6;1800;Dirt;920000;2;T H So;53;Irland;6;K H Ting;109,62;4;6;108;18;Handicap;22402;8667;6819
05.12.2018;Happy Valley;7;1650;Gress;1104000;6;M F Poon;53;Irland;6;K H Ting;100,7;4;4;120;7,2;Handicap;22402;8658;6819
19.12.2018;Sha Tin;3;1650;Dirt;920000;10;Silvestre De Sousa;54;Irland;6;K H Ting;99,9;3;6;110;11;Handicap;22402;4340;6819
16.01.2019;Happy Valley;4;1650;Gress;920000;5;H T Mo;51;Irland;7;K H Ting;100,9;5;3;114;4,4;Handicap;22402;8657;6819
30.01.2019;Happy Valley;2;1200;Gress;920000;3;H N Wong;52;Irland;7;K H Ting;71,11;1;8;102;9,4;Handicap;22402;8660;6819
10.02.2019;Sha Tin;2;1200;Gress;920000;4;M L Yeung;51;Irland;7;K H Ting;71,06;0;10;91;42;Handicap;22402;8661;6819
27.02.2019;Happy Valley;4;1200;Gress;920000;6;T H So;51;Irland;7;K H Ting;70,3;0;8;99;99;Handicap;22402;8667;6819
17.04.2019;Happy Valley;1;1650;Gress;690000;3;T H So;59;Irland;7;K H Ting;101,92;3;10;97;6,7;Handicap;22402;8667;6819
22.05.2019;Happy Valley;1;1650;Gress;690000;1;T H So;58;Irland;7;K H Ting;101,32;0;8;97;11;Handicap;22402;8667;6819
05.06.2019;Happy Valley;2;1650;Gress;690000;12;Martin Harley;57;Irland;7;K H Ting;101,88;0;5;101;59;Handicap;22402;8486;6819
01.07.2019;Sha Tin;2;1650;Dirt;690000;6;A Domeyer;57;Irland;7;K H Ting;101,65;4;7;105;25;Handicap;22402;8881;6819
14.07.2019;Sha Tin;1;1800;Gress;690000;10;C Schofield;56;Irland;7;K H Ting;109,39;2;13;98;40;Handicap;22402;8655;6819
03.09.2017;Sha Tin;2;1600;Gress;660000;6;Olivier Doleuze;57;Great Britain;7;CH Yip;96,54;2;5;109;23;Handicap;22403;8449;6687
14.10.2017;Sha Tin;1;1600;Gress;660000;1;Brett Prebble;57;Great Britain;7;CH Yip;95,84;0;9;100;7;Handicap;22403;8453;6687
19.11.2017;Sha Tin;1;1650;Dirt;660000;14;Z Purton;55;Great Britain;7;CH Yip;104,7;6;14;61;56;Handicap;22403;8650;6687
01.01.2018;Sha Tin;2;1600;Gress;660000;2;W M Lai;55;Great Britain;8;CH Yip;97,14;0;7;97;27;Handicap;22403;8674;6687
21.01.2018;Sha Tin;2;2000;Gress;660000;4;C Schofield;54;Great Britain;8;CH Yip;125,48;1;7;95;19;Handicap;22403;8655;6687
03.03.2018;Sha Tin;2;1600;Gress;660000;6;W M Lai;53;Great Britain;8;CH Yip;96,06;3;5;101;23;Handicap;22403;8674;6687
16.09.2017;Sha Tin;1;1200;Gress;880000;5;K Teetan;56;Australia;4;KL Man;70,44;2;8;106;27;Handicap;22404;8652;6693
08.10.2017;Sha Tin;5;1400;Gress;880000;3;Z Purton;55;Australia;4;KL Man;82,35;0;4;112;18;Handicap;22404;8650;6693
29.10.2017;Happy Valley;2;1200;Gress;880000;12;Z Purton;54;Australia;4;KL Man;71,21;1;7;105;4,8;Handicap;22404;8650;6693
21.03.2018;Happy Valley;2;1200;Gress;880000;2;S Clipperton;54;Australia;5;KL Man;70,28;0;6;108;11;Handicap;22404;8653;6693
11.04.2018;Happy Valley;1;1200;Gress;880000;6;S Clipperton;53;Australia;5;KL Man;70,52;0;2;112;5;Handicap;22404;8653;6693
25.04.2018;Happy Valley;2;1200;Gress;880000;12;S Clipperton;54;Australia;5;KL Man;71,57;4;10;111;28;Handicap;22404;8653;6693
28.11.2018;Happy Valley;1;1200;Gress;690000;8;Silvestre De Sousa;60;Australia;5;KL Man;72,8;3;12;89;11;Handicap;22404;4340;6693
29.12.2018;Sha Tin;2;1200;Gress;690000;12;K C Leung;59;Australia;5;KL Man;72,63;3;12;82;29;Handicap;22404;8656;6693
